-1.69046359085945e-05,0.00205115976279818,0.00784014894751393,-0,0,0.00408331290413089,-0,0,0,-0.141140583692548,0.0133439985265184,0.0632720871061398,-0.141140583692548,0.0133439985265184,0.0632720871061398
-0.00276712080517979,0.0623743171085785,0.0470519502487125,-0.00173663505993679,0.0447768988759002,0.0323304058436472,-0.00125082877053241,0.0198616507292311,0.008,-0.134901155422485,0.0390825915759353,0.0597927309396655,-0.13494365756348,0.0892033912572443,0.0680242528604662
-0.00700937653129953,0.0970266513465134,0.0786316211570063,-0.0043411482720702,0.0708543233336087,0.0552162486161045,-0.00317764279030042,0.0312166543592599,0.016,-0.128332919861502,0.0676290146034911,0.0576196942992389,-0.128367903483824,0.164176075226912,0.0748127115948137
-0.0124687392765859,0.105664172111714,0.115843298459682,-0.00757523302661581,0.0777255101868048,0.0824076712287539,-0.00564994140240616,0.0340450961999158,0.024,-0.121154693743387,0.102710698957455,0.0571930912160859,-0.122443085986495,0.235050727559568,0.0823995058666045
-0.0182714915633947,0.106588131411754,0.155770056378145,-0.0108316261312735,0.0788802397841125,0.111860929728385,-0.00826302959476251,0.0343931325885304,0.032,-0.113173718469253,0.14735312226882,0.0589269189924193,-0.117601451639848,0.300376147931455,0.0899327167122022
-0.0229791879703208,0.125613052284661,0.183607564742062,-0.0132204581028213,0.0937343530890273,0.132673230330979,-0.0103587651265979,0.0407560246081218,0.04,-0.104317349039414,0.203555307789631,0.0631833967086465,-0.113701358686786,0.361367128509405,0.0977608238382325
-0.0256892348673857,0.157805638571395,0.206948424154651,-0.014275282394204,0.118708242894228,0.150301862839996,-0.0115298646289507,0.051586742733895,0.048,-0.094647416082045,0.272085176446071,0.0702484280279684,-0.110298424362532,0.419785245570155,0.106519767405755
-0.0264757981452971,0.298754966670563,0.329913433112074,-0.0141659400350697,0.226902974264446,0.242314880894538,-0.0118176026614352,0.0987707207584956,0.056,-0.0843553242427612,0.352413957343167,0.0803103502028071,-0.105660719301372,0.481504913302704,0.118373443530688
-0.026170671178431,0.616174798223002,0.560629814893011,-0.0134738429344275,0.471571939641751,0.414687019133186,-0.0116046799201626,0.205936775884079,0.064,-0.0737391986070666,0.442793987846119,0.0934439169987789,-0.0951094571767559,0.565973379073767,0.141429222037079
-0.0255051953492327,0.683087743020128,0.614184087895645,-0.0126632286733264,0.526299492360461,0.45315770828463,-0.0112239449385017,0.230662994053231,0.072,-0.0631670760266745,0.54046660490943,0.109600931338199,-0.0791493694211739,0.667614720345092,0.173989461397522
-0.0247327958958891,0.587339727418865,0.545136331145859,-0.0118988614823043,0.456414028080524,0.398596269783567,-0.0107915254704755,0.200608863800976,0.08,-0.0530318720573248,0.641970262114867,0.128608360322334,-0.0637845497255381,0.758224907831914,0.204653983376765
-0.0245641578700017,0.517345238268384,0.470669054039216,-0.0115254709674396,0.406519018752864,0.339349863053619,-0.010618107190826,0.178984799769267,0.088,-0.0437046923314999,0.743507644014746,0.150174287604806,-0.0507768053230743,0.832470807808771,0.230996765631112
-0.0261794427679172,0.456305769084213,0.418835052550315,-0.0120627432945298,0.363196856476053,0.296634583812812,-0.011203310338572,0.160071206803269,0.096,-0.0354930179523341,0.841325950922715,0.17390164968506,-0.0398895033820695,0.894050061454395,0.25419011102878
-0.0305169296104497,0.4282913899221,0.402214258451255,-0.0138946953584335,0.345471362792089,0.279275181557366,-0.0129219921165498,0.15246475313757,0.104,-0.02860929813676,0.932066479093806,0.19930925632662,-0.0311078087242908,0.945711774531219,0.275035812433117
-0.0369822167797883,0.43101305668653,0.403050581713852,-0.0167182330564783,0.351977886936642,0.274117717919766,-0.0154877939016467,0.155772445093722,0.112,-0.0231535999077644,1.01304732073718,0.225859040701745,-0.0241707589208399,0.992080179323372,0.295352086943362
